matchid,date,surface,player1_name,player2_name,target,elo_diff,surface_elo_diff,fatigue_diff,odds_diff,h2h_wins_diff,win_pct_3m_diff,dominance_roll_diff,recent_matches_30d_diff,days_since_last_diff,tournament_strength,ace_pct_diff,df_pct_diff,first_serve_pct_diff,first_serve_win_pct_diff,second_serve_win_pct_diff,bp_saved_pct_diff,avgw,avgl,implied_prob_w,implied_prob_l,model_prob_p1,model_prob_p2,implied_prob_p1,implied_prob_p2,prob_diff_p1,prob_diff_p2
22316,2024-01-08,Hard,Alejandro Tabilo,Borna Gojo,1,181.66,190.32,-12.84,0.94,0,-40.0,-16.78,-1,154,2,-1.48,-7.89,8.22,14.13,5.0,50.0,1.97,1.03,0.5076142131979695,0.970873786407767,0.99658453,0.0034154654,0.5076142131979695,0.970873786407767,0.48897032144711106,-0.9674583210528476
22317,2024-01-08,Hard,Botic Van De Zandschulp,Christopher Eubanks,1,234.74,308.26,37.37,-1.42,0,50.0,-17.94,2,-65,2,4.42,2.34,-21.82,26.79,26.46,33.33,2.21,0.79,0.45248868778280543,1.2658227848101264,0.99777704,0.0022229552,0.45248868778280543,1.2658227848101264,0.5452883569902964,-1.2635998295832283
22318,2024-01-08,Hard,Benjamin Bonzi,Alexandre Muller,0,139.12,269.5,16.48,-0.15,1,0.0,11.07,1,-63,2,-4.68,3.87,-11.82,-17.33,-16.81,-11.43,1.575,1.425,0.6349206349206349,0.7017543859649122,0.0012778809,0.99872214,0.7017543859649122,0.6349206349206349,-0.700476505105351,0.3638015011000255
22286,2024-01-08,Hard,Jack Draper,Sebastian Baez,1,37.54,25.25,-15.68,-3.26,1,50.0,9.4,-1,52,2,7.76,1.88,-8.6,24.76,3.33,-20.0,3.13,-0.1299999999999999,0.3194888178913738,-7.692307692307699,0.99318874,0.006811261,0.3194888178913738,-7.692307692307699,0.6736999209315633,7.699118953484762
22315,2024-01-08,Hard,Luca Van Assche,J J Wolf,1,27.22,41.73,-0.25,0.53,-1,23.33,-5.31,0,2,2,0.9,-5.45,12.04,20.86,-1.33,50.0,1.7650000000000001,1.2349999999999999,0.56657223796034,0.8097165991902835,0.9984446,0.0015553832,0.56657223796034,0.8097165991902835,0.43187237883424623,-0.8081612159848697
22321,2024-01-08,Hard,Roberto Bautista Agut,Roberto Carballes Baena,0,220.51,189.96,36.49,-4.41,0,44.44,4.65,3,-59,2,-1.45,-3.3,5.53,-11.53,-18.26,33.33,3.705,-0.7050000000000001,0.2699055330634278,-1.4184397163120566,0.0120498,0.9879502,-1.4184397163120566,0.2699055330634278,1.4304895160970745,0.7180446727394897
22288,2024-01-08,Hard,Mackenzie Mcdonald,Miomir Kecmanovic,0,-7.13,1.45,-13.19,0.89,0,-4.44,0.08,-1,1,2,-0.62,4.84,-6.89,-9.31,-27.53,-15.56,1.945,1.055,0.5141388174807198,0.9478672985781991,0.0012078638,0.9987921,0.9478672985781991,0.5141388174807198,-0.946659434782628,0.48465329439290694
22289,2024-01-08,Hard,Thanasi Kokkinakis,Dusan Lajovic,0,-26.49,-116.93,11.64,-1.11,-2,-25.0,12.39,1,-62,2,1.37,4.94,-4.67,-1.84,-23.64,-11.11,2.055,0.945,0.48661800486618,1.0582010582010584,0.011835925,0.98816407,1.0582010582010584,0.48661800486618,-1.0463651329200105,0.5015460624021916
22320,2024-01-08,Hard,Gael Monfils,Fabian Marozsan,0,17.71,20.31,-8.47,-1.02,0,32.14,2.65,-1,63,2,9.23,0.01,-4.66,1.43,-2.91,-27.5,2.01,0.99,0.49751243781094534,1.0101010101010102,0.11236654,0.88763344,1.0101010101010102,0.49751243781094534,-0.8977344678808945,0.3901210050677778
22319,2024-01-08,Hard,Nuno Borges,Alex Michelsen,1,-135.38,-23.55,-2.88,1.17,0,33.33,1.47,0,2,2,6.89,1.18,-2.88,-8.84,13.71,-7.14,2.085,0.915,0.47961630695443647,1.0928961748633879,0.25001284,0.7499871,0.47961630695443647,1.0928961748633879,-0.22960346215348737,-0.34290904946665934
22290,2024-01-08,Hard,Matteo Arnaldi,Bernabe Zapata Miralles,1,151.3,98.06,56.61,-4.14,0,60.0,20.97,3,-60,2,0.29,5.37,-24.95,14.36,16.67,-60.0,3.57,-0.5699999999999998,0.2801120448179272,-1.7543859649122813,0.9939423,0.0060576797,0.2801120448179272,-1.7543859649122813,0.7138302755289051,1.760443644565449
22322,2024-01-09,Hard,Sebastian Ofner,Denis Shapovalov,1,-205.7,-240.36,64.13,-0.19,0,60.0,-7.27,4,-181,2,10.2,-17.96,16.22,10.3,19.54,100.0,1.595,1.405,0.6269592476489029,0.7117437722419929,0.997378,0.0026220083,0.6269592476489029,0.7117437722419929,0.3704187440274277,-0.7091217639183235
22324,2024-01-09,Hard,Arthur Fils,Richard Gasquet,1,2.47,15.89,43.42,-1.85,1,55.56,4.87,3,-67,2,10.65,3.33,13.48,-6.04,16.67,33.33,2.425,0.575,0.4123711340206186,1.7391304347826089,0.97774816,0.022251844,0.4123711340206186,1.7391304347826089,0.5653770215732534,-1.716878590376481
22326,2024-01-09,Hard,Felix Auger Aliassime,Daniel Altmaier,0,345.99,109.22,-42.56,-1.57,0,35.56,5.64,-3,67,2,4.91,-2.05,0.3,-8.42,3.54,-22.22,2.285,0.715,0.437636761487965,1.3986013986013988,0.05038852,0.9496115,1.3986013986013988,0.437636761487965,-1.3482128798805335,0.51197472351646
22325,2024-01-09,Hard,Alexandre Muller,Francisco Cerundolo,1,-287.67,-277.7,10.91,0.59,0,0.0,0.98,0,-4,2,-0.1,-6.67,16.38,28.74,33.82,-36.36,1.795,1.205,0.5571030640668524,0.8298755186721991,0.998769,0.0012310147,0.5571030640668524,0.8298755186721991,0.44166592120460146,-0.828644503943653
22291,2024-01-09,Hard,Arthur Rinderknech,Christopher Oconnell,0,172.75,217.18,-15.78,-0.31,0,-20.0,2.29,-1,76,2,-3.51,-1.1,9.01,-24.16,-22.63,40.0,1.655,1.345,0.6042296072507553,0.7434944237918216,0.0011275085,0.9988725,0.7434944237918216,0.6042296072507553,-0.7423669153228957,0.39464291128867346
22295,2024-01-09,Hard,Jiri Lehecka,Adam Walton,1,-37.68,-16.27,0.0,-2.06,0,25.0,60.16,0,71,2,9.8,5.88,-19.61,18.29,35.1,44.44,2.5300000000000002,0.47,0.39525691699604737,2.127659574468085,0.9986468,0.0013532043,0.39525691699604737,2.127659574468085,0.6033898787536169,-2.1263063702177494
22294,2024-01-09,Hard,Lorenzo Sonego,Yannick Hanfmann,1,94.81,73.1,-27.36,-0.85,1,14.28,6.06,-2,55,2,9.09,1.94,9.82,13.79,-37.87,-25.0,1.925,1.075,0.5194805194805194,0.9302325581395349,0.15967198,0.84032804,0.5194805194805194,0.9302325581395349,-0.3598085423181583,-0.08990452040073482
22293,2024-01-09,Hard,Facundo Diaz Acosta,Jordan Thompson,0,-101.8,121.39,-60.3,3.03,0,-57.14,-5.52,-3,130,2,1.19,7.14,0.6,-38.9,-6.85,-50.0,3.0149999999999997,-0.014999999999999902,0.3316749585406302,-66.6666666666671,0.0014170145,0.99858296,-66.6666666666671,0.3316749585406302,66.66808368118213,0.6669080006344796
22292,2024-01-09,Hard,Alex Bolt,Thiago Seyboth Wild,1,-58.47,-186.84,0.0,-0.13,0,0.0,-1.12,0,46,2,15.13,-5.89,4.44,20.61,47.33,-63.64,1.565,1.435,0.6389776357827476,0.6968641114982578,0.9989536,0.0010464191,0.6389776357827476,0.6968641114982578,0.35997594507357566,-0.695817692354581
22296,2024-01-09,Hard,Alexander Bublik,James Mccabe,1,-76.01,-58.19,0.0,-2.32,0,66.67,61.34,0,62,2,2.38,8.63,8.63,44.83,-17.15,50.0,2.66,0.3400000000000001,0.37593984962406013,2.9411764705882346,0.98939216,0.010607839,0.37593984962406013,2.9411764705882346,0.6134523117452636,-2.9305686319575583
22333,2024-01-10,Hard,Taro Daniel,Alexandre Muller,1,207.73,137.97,5.42,-0.07,0,0.0,4.91,0,-1,2,3.81,1.28,4.62,6.06,-1.27,60.0,1.535,1.465,0.6514657980456027,0.68259385665529,0.9806908,0.019309223,0.6514657980456027,0.68259385665529,0.32922497925618566,-0.6632846339570784
22301,2024-01-10,Hard,Sebastian Korda,Lorenzo Sonego,1,-8.18,44.36,-31.58,-0.8,-2,-42.5,-7.18,0,7,2,3.83,1.91,-16.42,26.04,0.0,35.0,1.9,1.1,0.5263157894736842,0.9090909090909091,0.9927164,0.007283628,0.5263157894736842,0.9090909090909091,0.46640058253940786,-0.9018072811040011
22330,2024-01-10,Hard,Nuno Borges,Arthur Fils,0,-135.74,-30.21,-22.73,2.49,0,-10.0,2.56,-2,1,2,-12.14,-2.94,-9.05,-37.5,-36.67,28.57,2.745,0.2549999999999999,0.36429872495446264,3.921568627450982,0.00047231093,0.9995277,3.921568627450982,0.36429872495446264,-3.9210963165204915,0.6352289678403371
22328,2024-01-10,Hard,Ben Shelton,Fabian Marozsan,1,-52.8,-22.25,-27.09,-1.23,0,12.7,13.58,-1,7,2,14.91,-3.08,2.49,5.0,0.31,4.17,2.115,0.885,0.47281323877068554,1.1299435028248588,0.7778621,0.22213793,0.47281323877068554,1.1299435028248588,0.30504883322028126,-0.9078055748158256
22298,2024-01-10,Hard,Christopher Oconnell,Alexander Shevchenko,1,-240.37,-246.17,-24.14,0.42,0,-35.9,11.1,-1,-1,2,20.14,0.05,-5.17,31.22,18.82,-50.0,1.71,1.29,0.5847953216374269,0.7751937984496123,0.9971091,0.0028908849,0.5847953216374269,0.7751937984496123,0.4123137934863219,-0.7723029135733611
22327,2024-01-10,Hard,Taro Daniel,Max Purcell,1,45.8,97.57,-7.32,0.47,0,4.76,-5.93,1,2,2,6.25,0.0,3.75,29.37,2.86,75.0,1.7349999999999999,1.2650000000000001,0.5763688760806917,0.7905138339920947,0.9986779,0.0013220906,0.5763688760806917,0.7905138339920947,0.4223090332935454,-0.7891917433663318
22302,2024-01-10,Hard,Alex Bolt,Tommy Paul,0,-396.66,-360.93,17.96,2.54,-1,42.86,1.78,1,-69,2,-12.13,0.0,5.25,-17.79,-36.11,-60.0,2.77,0.22999999999999998,0.36101083032490977,4.347826086956522,0.0011522351,0.9988478,4.347826086956522,0.36101083032490977,-4.34667385187324,0.6378369522869372
22329,2024-01-10,Hard,Sebastian Ofner,Roberto Carballes Baena,0,-82.17,-108.2,49.88,-2.01,0,30.31,6.25,4,-1,2,9.58,-1.42,3.73,0.5,-17.01,-50.0,2.505,0.4950000000000001,0.3992015968063872,2.02020202020202,0.0292536,0.9707464,2.02020202020202,0.3992015968063872,-1.990948420036772,0.5715448011657197
22331,2024-01-10,Hard,Alejandro Tabilo,Botic Van De Zandschulp,1,-74.61,-69.7,-31.7,1.26,0,45.45,-4.62,-2,0,2,-2.05,-7.5,2.05,22.22,-4.76,-42.86,2.13,0.87,0.4694835680751174,1.1494252873563218,0.99111056,0.008889437,0.4694835680751174,1.1494252873563218,0.5216269952030809,-1.14053585063452
22332,2024-01-10,Hard,Cameron Norrie,Luca Van Assche,1,80.21,43.28,-27.07,-1.51,1,-16.67,1.88,-2,75,2,0.89,-0.11,2.11,9.62,4.78,27.78,2.255,0.745,0.4434589800443459,1.342281879194631,0.9914239,0.008576095,0.4434589800443459,1.342281879194631,0.5479649248514366,-1.3337057840904134
22304,2024-01-10,Hard,Alexander Bublik,Daniel Evans,1,-20.25,8.32,-4.86,-0.09,1,36.67,6.16,0,0,2,21.76,9.41,0.29,22.66,-5.94,51.43,1.545,1.455,0.6472491909385114,0.6872852233676976,0.995199,0.0048009753,0.6472491909385114,0.6872852233676976,0.3479498337387652,-0.6824842480449742
22299,2024-01-10,Hard,Nicolas Jarry,Matteo Arnaldi,1,-24.65,-212.93,-68.77,-0.26,1,-26.67,7.54,-4,69,2,-6.79,-1.71,4.17,-0.48,-0.49,2.5,1.63,1.37,0.6134969325153374,0.7299270072992701,0.6094143,0.39058572,0.6134969325153374,0.7299270072992701,-0.004082653054430452,-0.33934128676017705
22305,2024-01-10,Hard,Lorenzo Musetti,Jordan Thompson,1,104.09,42.41,-54.28,0.74,0,-42.5,-5.81,-2,6,2,1.52,0.0,18.18,40.28,53.33,-42.86,1.87,1.13,0.53475935828877,0.8849557522123894,0.99876934,0.0012306571,0.53475935828877,0.8849557522123894,0.46400998461055254,-0.8837250951117119
22300,2024-01-10,Hard,Jack Draper,Miomir Kecmanovic,1,31.82,37.95,-16.27,-1.29,1,21.43,3.43,-2,0,2,-1.08,-1.18,-1.08,6.88,-11.2,41.67,2.145,0.855,0.4662004662004662,1.1695906432748537,0.82175654,0.17824346,0.4662004662004662,1.1695906432748537,0.3555560755285072,-0.9913471850038271
22303,2024-01-10,Hard,Dusan Lajovic,Jiri Lehecka,0,-123.98,-70.5,11.09,1.29,0,0.0,-4.16,0,1,2,-5.7,-4.85,15.56,-8.51,-6.52,-15.0,2.145,0.855,0.4662004662004662,1.1695906432748537,0.03440631,0.9655937,1.1695906432748537,0.4662004662004662,-1.135184331464837,0.4993932294400978
22334,2024-01-11,Hard,Ben Shelton,Roberto Carballes Baena,1,131.02,169.7,-11.28,-3.83,0,16.67,19.13,0,0,2,8.04,2.41,0.97,5.06,3.9,30.36,3.415,-0.41500000000000004,0.29282576866764276,-2.4096385542168672,0.97699034,0.023009658,0.29282576866764276,-2.4096385542168672,0.684164573472555,2.4326482120766695
22308,2024-01-11,Hard,Lorenzo Musetti,Alexander Bublik,0,20.34,-22.04,-6.44,-0.01,-1,-39.4,-7.54,1,0,2,-14.06,-9.05,7.6,-31.34,21.27,1.79,1.505,1.495,0.6644518272425249,0.6688963210702341,0.070771255,0.9292287,0.6688963210702341,0.6644518272425249,-0.5981250664711397,0.2647768958066389
22336,2024-01-11,Hard,Arthur Fils,Daniel Altmaier,1,283.31,52.84,-0.61,-2.31,-1,13.64,3.14,1,-1,2,-4.35,-2.17,13.68,11.11,10.39,-50.0,2.6550000000000002,0.345,0.3766478342749529,2.8985507246376816,0.9922426,0.0077574253,0.3766478342749529,2.8985507246376816,0.6155947404168196,-2.890793299329454
22309,2024-01-11,Hard,Jack Draper,Tommy Paul,1,-25.49,0.05,47.46,0.47,1,12.5,3.2,1,0,2,2.68,2.4,-17.45,34.91,9.46,57.14,1.7349999999999999,1.2650000000000001,0.5763688760806917,0.7905138339920947,0.9985783,0.00142169,0.5763688760806917,0.7905138339920947,0.42220943393212573,-0.7890921440049121
22307,2024-01-11,Hard,Nicolas Jarry,Jiri Lehecka,0,-52.57,-262.13,-0.13,-0.28,0,0.0,8.57,-1,0,2,-3.83,3.9,0.29,-16.03,-17.89,57.14,1.6400000000000001,1.3599999999999999,0.6097560975609756,0.7352941176470589,0.0040325527,0.99596745,0.7352941176470589,0.6097560975609756,-0.7312615649391185,0.38621135019674535
22306,2024-01-11,Hard,Sebastian Korda,Christopher Oconnell,1,224.6,202.79,-13.52,-1.52,0,-22.86,-7.81,-1,0,2,8.05,-4.5,-5.78,11.81,13.71,28.57,2.26,0.74,0.4424778761061947,1.3513513513513513,0.9955525,0.00444752,0.4424778761061947,1.3513513513513513,0.5530746041146,-1.346903831572146
22337,2024-01-12,Hard,Taro Daniel,Ben Shelton,1,-150.11,-138.25,21.33,2.78,-2,-10.0,-17.0,1,1,2,-7.27,-1.27,-6.94,3.94,6.21,50.0,2.8899999999999997,0.1100000000000001,0.34602076124567477,9.090909090909083,0.9758185,0.024181485,0.34602076124567477,9.090909090909083,0.6297977535782389,-9.066727605732996
22338,2024-01-12,Hard,Arthur Fils,Alejandro Tabilo,0,105.66,95.09,41.23,-2.45,0,-33.33,11.76,4,0,2,-0.94,9.69,-5.0,-13.83,-4.84,-35.71,2.725,0.2749999999999999,0.36697247706422015,3.6363636363636376,0.0047908933,0.9952091,3.6363636363636376,0.36697247706422015,-3.6315727430734457,0.6282366207980234
22310,2024-01-12,Hard,Jiri Lehecka,Sebastian Korda,1,5.57,43.65,16.03,0.82,0,23.81,3.19,0,0,2,12.07,-1.85,8.31,22.38,18.76,28.57,1.91,1.09,0.5235602094240838,0.9174311926605504,0.99913067,0.00086933374,0.5235602094240838,0.9174311926605504,0.47557045683186716,-0.9165618589165013
22311,2024-01-12,Hard,Alexander Bublik,Jack Draper,0,-40.63,-17.68,-1.13,1.33,-1,-2.78,1.99,0,0,2,-4.1,12.16,1.49,0.0,-42.53,-8.33,2.165,0.835,0.4618937644341801,1.1976047904191618,0.0037797096,0.9962203,1.1976047904191618,0.4618937644341801,-1.1938250808471893,0.5343265262266781
22312,2024-01-13,Hard,Jack Draper,Jiri Lehecka,0,4.85,-21.67,13.42,-0.72,0,17.5,-0.89,0,0,2,0.05,1.41,-5.22,-2.08,3.13,-28.89,1.8599999999999999,1.1400000000000001,0.5376344086021506,0.8771929824561403,0.16441867,0.8355813,0.8771929824561403,0.5376344086021506,-0.712774314901285,0.29794689404067165
22339,2024-01-13,Hard,Taro Daniel,Alejandro Tabilo,0,-77.71,-48.61,33.22,-0.26,0,-33.33,2.64,2,0,2,-10.19,0.77,-7.26,6.31,-22.53,-60.0,1.63,1.37,0.6134969325153374,0.7299270072992701,0.035604134,0.9643959,0.7299270072992701,0.6134969325153374,-0.6943228730972666,0.3508989481838203
22347,2024-01-14,Hard,Shintaro Mochizuki,Tomas Machac,0,-100.24,-94.34,-17.56,2.55,0,10.0,-11.84,-1,3,5,-0.04,3.85,-16.06,-6.35,-2.35,-27.38,2.775,0.2250000000000001,0.3603603603603604,4.444444444444443,0.01398563,0.98601437,4.444444444444443,0.3603603603603604,-4.4304588143196355,0.6256540057895419
22354,2024-01-14,Hard,Dino Prizmic,Novak Djokovic,0,-720.69,-307.14,0.0,20.88,0,-40.0,-15.88,0,31,5,-2.84,4.92,8.6,-0.76,-30.77,-2.61,11.94,-8.94,0.08375209380234507,-0.11185682326621925,0.012521645,0.9874784,-0.11185682326621925,0.08375209380234507,0.1243784683204404,0.9037262816325304
22353,2024-01-14,Hard,Quentin Halys,Lloyd Harris,1,-91.69,-139.69,0.0,2.01,0,0.0,1.96,0,-18,5,2.7,1.81,-5.24,3.0,2.22,14.29,2.505,0.4950000000000001,0.3992015968063872,2.02020202020202,0.6924692,0.30753082,0.3992015968063872,2.02020202020202,0.2932675828238923,-1.7126711998322994
22352,2024-01-14,Hard,Daniel Elahi Galan,Jason Kubler,1,-54.69,-95.69,-16.4,0.91,-1,-50.0,-3.72,-2,80,5,1.64,-1.3,5.54,0.56,-6.92,14.15,1.955,1.045,0.5115089514066496,0.9569377990430623,0.55227447,0.44772553,0.5115089514066496,0.9569377990430623,0.04076551415426344,-0.5092122646039754
22342,2024-01-14,Hard,Botic Van De Zandschulp,Jannik Sinner,0,-244.02,-165.59,44.45,9.75,0,-33.33,-1.38,4,-52,5,-0.48,-0.4,6.53,-3.41,-25.39,-16.67,6.375,-3.375,0.1568627450980392,-0.2962962962962963,0.013853409,0.98614657,-0.2962962962962963,0.1568627450980392,0.3101497056238629,0.829283824153975
22340,2024-01-14,Hard,Adam Walton,Matteo Arnaldi,0,66.21,66.07,-63.04,3.27,0,-57.14,-11.03,-4,1,5,-12.95,-0.88,0.97,-4.43,-4.55,-20.28,3.135,-0.135,0.3189792663476874,-7.4074074074074066,0.10565041,0.8943496,-7.4074074074074066,0.3189792663476874,7.513057817463521,0.5753703086950372
22345,2024-01-14,Hard,Fabian Marozsan,Marin Cilic,1,-71.63,45.64,21.74,-0.37,0,42.86,-7.48,2,-8,5,-1.81,-1.5,12.84,8.89,17.71,-64.71,1.685,1.315,0.5934718100890207,0.7604562737642586,0.9914356,0.008564413,0.5934718100890207,0.7604562737642586,0.3979637773171377,-0.7518918611704171
22350,2024-01-14,Hard,J J Wolf,Sebastian Baez,0,-8.61,-15.08,-2.49,-0.8,1,2.38,8.41,0,0,5,6.6,2.88,-15.17,-3.99,-21.04,-22.73,1.9,1.1,0.5263157894736842,0.9090909090909091,0.0062800716,0.99371994,0.9090909090909091,0.5263157894736842,-0.902810837523165,0.4674041459434911
22349,2024-01-14,Hard,Pedro Cachin,Jesper De Jong,0,-300.23,69.93,5.04,1.75,0,0.0,0.16,1,-161,5,-3.15,1.07,-4.11,-6.48,-13.44,-29.17,2.375,0.625,0.42105263157894735,1.6,0.011195511,0.98880446,1.6,0.42105263157894735,-1.5888044893741609,0.567751827992891
22344,2024-01-14,Hard,Francisco Cerundolo,Dane Sweeny,1,103.97,208.42,17.18,-1.87,0,28.57,-2.32,2,-95,5,5.83,-3.0,8.65,6.23,-0.95,-1.54,2.435,0.565,0.4106776180698152,1.7699115044247788,0.8648793,0.13512069,0.4106776180698152,1.7699115044247788,0.4542016920612578,-1.6347908145558518
22351,2024-01-14,Hard,Taylor Fritz,Facundo Diaz Acosta,1,342.9,71.05,-11.24,-13.73,0,50.0,8.92,-1,69,5,2.79,-3.79,2.28,0.67,8.82,14.34,8.365,-5.365,0.1195457262402869,-0.1863932898415657,0.9611985,0.03880149,0.1195457262402869,-0.1863932898415657,0.8416527824991845,0.22519478110209426
22341,2024-01-14,Hard,Jaume Munar,Alexander Shevchenko,1,-150.79,-176.27,-44.49,1.6,0,-64.29,-4.61,-4,86,5,8.13,-1.21,16.15,18.37,16.67,15.0,2.3,0.7,0.4347826086956522,1.4285714285714286,0.99702185,0.002978146,0.4347826086956522,1.4285714285714286,0.5622392452281454,-1.4255932824952262
22346,2024-01-14,Hard,Andrey Rublev,Thiago Seyboth Wild,1,534.7,327.01,30.16,-15.1,0,66.67,-0.93,3,2,5,6.21,-2.32,0.58,13.0,-0.93,-32.61,9.05,-6.05,0.11049723756906077,-0.1652892561983471,0.9459414,0.05405861,0.11049723756906077,-0.1652892561983471,0.8354441510379644,0.21934786759132197
22355,2024-01-14,Hard,Borna Coric,Frances Tiafoe,0,-20.26,-55.13,-15.09,0.94,0,-42.86,-0.39,-2,129,5,0.97,-3.21,8.29,-3.2,6.06,-15.87,1.97,1.03,0.5076142131979695,0.970873786407767,0.36921597,0.63078403,0.970873786407767,0.5076142131979695,-0.6016578211367709,0.1231698215310344
22343,2024-01-14,Hard,Pavel Kotov,Arthur Rinderknech,1,14.4,-32.37,11.22,-0.56,0,75.0,-9.46,2,4,5,-4.72,-1.01,8.16,-0.37,13.74,27.5,1.78,1.22,0.5617977528089888,0.819672131147541,0.97747266,0.022527337,0.5617977528089888,0.819672131147541,0.4156749101167314,-0.7971447940732612
22348,2024-01-14,Hard,Cristian Garin,Christopher Oconnell,0,188.57,198.52,-44.85,1.54,0,12.5,-13.01,-4,84,5,-1.62,3.87,-0.66,-8.18,5.06,-34.22,2.27,0.73,0.44052863436123346,1.36986301369863,0.03949423,0.9605058,1.36986301369863,0.44052863436123346,-1.3303687823553607,0.5199771491966584
22371,2024-01-15,Hard,Aleksandar Kovacevic,Alejandro Tabilo,1,73.51,67.71,-60.53,0.7,0,-100.0,11.05,-4,101,5,-9.58,0.74,0.11,-6.77,7.59,51.28,1.85,1.15,0.5405405405405405,0.8695652173913044,0.7403291,0.2596709,0.5405405405405405,0.8695652173913044,0.19978854624000764,-0.6098943041718525
22372,2024-01-15,Hard,Federico Coria,Zhizhen Zhang,0,208.74,355.24,0.0,8.59,0,-50.0,-21.16,0,84,5,0.67,4.35,-3.68,11.1,-13.78,38.64,5.795,-2.795,0.1725625539257981,-0.35778175313059035,0.8512927,0.14870727,-0.35778175313059035,0.1725625539257981,1.209074482508337,-0.023855283303544694
22365,2024-01-15,Hard,Stan Wawrinka,Adrian Mannarino,0,105.13,-24.79,0.0,1.41,-2,-29.17,9.71,0,3,5,0.22,-4.58,-7.29,-7.29,-4.97,-13.85,2.205,0.795,0.4535147392290249,1.2578616352201257,0.02600425,0.97399575,1.2578616352201257,0.4535147392290249,-1.2318573859900985,0.5204810059530125
22364,2024-01-15,Hard,Alexei Popyrin,Marc Polmans,1,209.63,239.73,11.14,-3.86,0,42.86,18.91,2,-102,5,13.25,-0.98,4.27,14.72,20.83,36.36,3.4299999999999997,-0.42999999999999994,0.2915451895043732,-2.3255813953488373,0.99857175,0.0014282465,0.2915451895043732,-2.3255813953488373,0.7070265639975188,2.3270096418469453
22357,2024-01-15,Hard,Emil Ruusuvuori,Patrick Kypson,1,405.22,451.69,46.06,-5.65,0,71.43,30.31,5,-224,5,2.27,3.29,-0.19,12.87,6.61,13.33,4.325,-1.3250000000000002,0.23121387283236994,-0.7547169811320754,0.9908179,0.0091820955,0.23121387283236994,-0.7547169811320754,0.7596040316399811,0.7638990766597243
22367,2024-01-15,Hard,Zizou Bergs,Stefanos Tsitsipas,0,-290.87,-186.36,0.0,6.33,0,-61.54,-2.64,0,54,5,-3.31,-2.52,-6.45,-9.57,-4.0,-3.75,4.665,-1.665,0.21436227224008575,-0.6006006006006006,0.012899084,0.9871009,-0.6006006006006006,0.21436227224008575,0.6134996846172813,0.7727386269794272
22356,2024-01-15,Hard,Sebastian Korda,Vit Kopriva,1,136.04,119.01,44.59,-7.42,0,33.33,27.69,4,-536,5,1.68,-3.02,3.68,2.52,19.23,-30.56,5.21,-2.21,0.19193857965451055,-0.45248868778280543,0.9793689,0.020631075,0.19193857965451055,-0.45248868778280543,0.7874303454400939,0.47311976268820094
22373,2024-01-15,Hard,Taro Daniel,Christopher Eubanks,0,88.99,196.52,77.39,-0.78,0,57.14,-19.91,5,-5,5,-7.07,1.21,-18.87,-21.05,1.81,-36.36,1.8900000000000001,1.1099999999999999,0.5291005291005291,0.900900900900901,0.007266619,0.99273336,0.900900900900901,0.5291005291005291,-0.8936342821238346,0.46363283023632396
22370,2024-01-15,Hard,Aleksandar Vukic,Jordan Thompson,0,-84.63,-114.1,-38.33,1.89,-1,-50.0,7.25,-3,3,5,-3.06,-0.72,-1.4,-5.96,6.67,-13.33,2.445,0.555,0.40899795501022496,1.8018018018018016,0.20163023,0.79836977,1.8018018018018016,0.40899795501022496,-1.6001715670834789,0.3893718102714523
22380,2024-01-15,Hard,Omar Jasika,Hubert Hurkacz,0,-630.03,-634.36,0.0,14.57,0,-63.64,-15.92,0,2494,5,-23.03,-1.09,5.46,-24.18,8.08,-42.86,8.785,-5.785,0.11383039271485486,-0.17286084701815038,0.0022648964,0.9977351,-0.17286084701815038,0.11383039271485486,0.1751257434258738,0.8839046903883251
22362,2024-01-15,Hard,Ben Shelton,Roberto Bautista Agut,1,-82.72,-13.5,21.31,-1.48,0,19.2,14.75,0,-4,5,12.72,0.19,-8.35,21.1,-8.75,65.15,2.24,0.76,0.4464285714285714,1.3157894736842106,0.98739654,0.012603462,0.4464285714285714,1.3157894736842106,0.5409679668290275,-1.3031860119418095
22366,2024-01-15,Hard,James Duckworth,Luca Van Assche,0,-202.59,-210.43,-6.86,0.18,0,23.81,9.44,0,5,5,5.17,-2.57,10.51,-11.22,-11.43,61.54,1.59,1.41,0.6289308176100629,0.7092198581560284,0.017141704,0.9828583,0.7092198581560284,0.6289308176100629,-0.6920781546397835,0.35392748259898255
22377,2024-01-15,Hard,Nuno Borges,Maximilian Marterer,1,99.38,194.7,25.04,0.38,-1,-20.0,-2.22,3,-64,5,8.86,-3.39,-2.3,19.82,7.84,16.07,1.69,1.31,0.591715976331361,0.7633587786259541,0.9976708,0.0023291707,0.591715976331361,0.7633587786259541,0.4059548529647511,-0.7610296079220662
22379,2024-01-15,Hard,Milos Raonic,Alex De Minaur,0,-2.87,-147.45,0.0,6.05,-1,-66.67,21.99,0,66,5,4.64,0.18,5.89,-10.37,-1.54,-66.67,4.525,-1.525,0.22099447513812154,-0.6557377049180328,0.019204328,0.9807957,-0.6557377049180328,0.22099447513812154,0.6749420327546656,0.7598012063384715
