event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
27728019,M Zverev v M Granollers,2016-03-17,0:00:00,3035263,Marcel Granollers,2263625,Mischa Zverev,Marcel Granollers,3035263,TRUE,2,2.32,2.06,2.12,1.94,39,2016_120
27727579,D Medvedev v Ivashka,2016-03-18,12:00:00,7797742,Daniil Medvedev,8304047,Ilya Ivashka,Daniil Medvedev,7797742,TRUE,1.69,1.68,1.68,1.72,1.72,5,2016_121
27727579,D Medvedev v Ivashka,2016-03-18,12:00:00,7797742,Daniil Medvedev,8304047,Ilya Ivashka,Ilya Ivashka,8304047,FALSE,2.46,2.28,2.48,2.36,2.26,5,2016_122
27729417,Jans-Ignacik/Rodionova v Groenefeld/Melichar,2016-03-18,23:00:00,10923013,Groenefeld/Melichar,10302166,Jans-Ignacik/Rodionova,Jans-Ignacik/Rodionova,10302166,FALSE,1.83,1.79,1.79,1.79,1.79,1,2016_123
27728130,Roger-Vasselin/Zimonjic v Herbert/Mahut,2016-03-18,3:45:00,8942538,Herbert/Mahut,10906397,Roger-Vasselin/Zimonjic,Herbert/Mahut,8942538,TRUE,1.71,,,,1.71,0,2016_124
27728130,Roger-Vasselin/Zimonjic v Herbert/Mahut,2016-03-18,4:00:00,8942538,Herbert/Mahut,10906397,Roger-Vasselin/Zimonjic,Herbert/Mahut,8942538,TRUE,1.76,1.73,1.71,1.65,1.71,4,2016_125
27728130,Roger-Vasselin/Zimonjic v Herbert/Mahut,2016-03-18,4:00:00,8942538,Herbert/Mahut,10906397,Roger-Vasselin/Zimonjic,Roger-Vasselin/Zimonjic,10906397,FALSE,2.3,2.36,2.4,2.4,2.4,2,2016_126
27728302,Sidorenko v Kravchuk,2016-03-18,12:00:00,2426262,Alexandre Sidorenko,5011822,Konstantin Kravchuk,Konstantin Kravchuk,5011822,FALSE,1.34,1.35,1.35,1.37,1.36,5,2016_127
27728302,Sidorenko v Kravchuk,2016-03-18,12:00:00,2426262,Alexandre Sidorenko,5011822,Konstantin Kravchuk,Alexandre Sidorenko,2426262,TRUE,3.35,3.3,3.3,3.7,3.8,3,2016_128
27728302,Sidorenko v Kravchuk,2016-03-18,8:00:00,2426262,Alexandre Sidorenko,5011822,Konstantin Kravchuk,Alexandre Sidorenko,2426262,TRUE,3.8,,,,3.8,0,2016_129
27728302,Sidorenko v Kravchuk,2016-03-18,8:00:00,2426262,Alexandre Sidorenko,5011822,Konstantin Kravchuk,Konstantin Kravchuk,5011822,FALSE,1.35,,,,1.35,0,2016_130
27728131,Sarkissian v Luc Gomez,2016-03-17,2:00:00,8734382,Alexander Sarkissian,8414280,Lucas Gomez,Alexander Sarkissian,8734382,TRUE,1.22,1.25,1.26,1.24,1.2,13,2016_131
